,Time,User,Tweet
147,2022-03-09 18:17:04+00:00,sipeval,"@DaCryptoGeneral Invest in the #future of $LANC
Why?
• #Freelance with close to zero fees

• Tier 1 exchange listing this quarter 

• #NFT #gaming  and #Metaverse 

• https://t.co/OBphZqe2Us

Freelance Revolution in which 
@awscloud and  @IBM already invested.
!!New announcements this month!!"
148,2022-03-09 18:16:51+00:00,sipeval,"@binance Invest in the #future of $LANC
Why?
• #Freelance with close to zero fees

• Tier 1 exchange listing this quarter 

• #NFT #gaming  and #Metaverse 

• https://t.co/OBphZqe2Us

Freelance Revolution in which 
@awscloud and  @IBM already invested.
!!New announcements this month!!"
149,2022-03-09 18:16:48+00:00,BootsieBoutique,RT @IBM: IBM stands with Ukraine. Read the statement from IBM CEO Arvind Krishna:
150,2022-03-09 18:16:36+00:00,sipeval,"@MattWallace888 Invest in the #future of $LANC
Why?
• #Freelance with close to zero fees

• Tier 1 exchange listing this quarter 

• #NFT #gaming  and #Metaverse 

• https://t.co/OBphZqe2Us

Freelance Revolution in which 
@awscloud and  @IBM already invested.
!!New announcements this month!!"
151,2022-03-09 18:16:23+00:00,sipeval,"@TheMoonCarl Invest in the #future of $LANC
Why?
• #Freelance with close to zero fees

• Tier 1 exchange listing this quarter 

• #NFT #gaming  and #Metaverse 

• https://t.co/OBphZqe2Us

Freelance Revolution in which 
@awscloud and  @IBM already invested.
!!New announcements this month!!"
152,2022-03-09 18:16:06+00:00,sipeval,"@kucoincom Invest in the #future of $LANC
Why?
• #Freelance with close to zero fees

• Tier 1 exchange listing this quarter 

• #NFT #gaming  and #Metaverse 

• https://t.co/OBphZqe2Us

Freelance Revolution in which 
@awscloud and  @IBM already invested.
!!New announcements this month!!"
153,2022-03-09 18:14:39+00:00,j3r1ch0t45k3r,"Education is fundamental.
@DanPatrick fears the educated. 

@amazon @hp @tesla @spacex @expedia @Meta @HomeDepot @HEB @IBM @shell @exxon @bp 
As some of the largest employers in the state, this should appall you.  You have influence, use it.

https://t.co/ujizwDXYLL"
154,2022-03-09 18:11:54+00:00,matte_not_gloss,@IBM Get out of Russia and we can talk.  #boycottibm #UkraineRussianWar #SlavaUkraine
155,2022-03-09 18:05:59+00:00,PMCraftDsignr,RT @DonStockbauer: @FederalNewsNet @LeidosInc @IBM @Oracle @splunk @Akamai @okta @VeritasTechLLC @RedHat A cloud exchange? What are you exc…
156,2022-03-09 18:05:44+00:00,JulienPFPF,"RT @Quant_111: Some surprises of #QNT within the last year

supplier on @GOVUK
certified by @Oracle
used by @KPMG for payments
mentioned by…"
157,2022-03-09 18:05:39+00:00,PMCraftDsignr,"@FederalNewsNet @LeidosInc @IBM @Oracle @splunk @Akamai @okta @VeritasTechLLC @RedHat like when ole trumpy said he's a nationalist&amp;don't know what white nationalism is 
💁🏻‍♀️#SENSELESS"
158,2022-03-09 18:00:05+00:00,_VinayakShinde_,"The advanced capabilities to simplify meter-to-cash processes, centralized #datamanagement and elimination of complex M2C integrations are enabling the demand for advanced #customerinformationsystem solutions and services. 
@IBM @Oracle @SAP 

https://t.co/ejxa5DtUdW"
159,2022-03-09 17:58:37+00:00,crblake,RT @CSforALL: Here’s to @BlackGirlsCode and @GirlsWhoCode mentioned by @rwlord @IBM on organizations that are getting young students starte…
160,2022-03-09 17:58:19+00:00,KaonInteractive,"Register and attend this exclusive technology leaders panel TODAY with @IBM, @JuniperNetworks, @Keysight, @KaonInteractive, and you will receive a pre-release copy of moderator @dioriostephen's book on Revenue Operations: https://t.co/bJnEA7aRQv 
#tuesdaytip #customerengagement https://t.co/ylzklhzLhe"
161,2022-03-09 17:58:14+00:00,crblake,"RT @CSforALL: “It’s not just the platform and the commitment, it’s the people, it’s the students that raise their hand and help solve globa…"
162,2022-03-09 17:57:37+00:00,NewWorldMan666,@_Life_Matters @1234_Mjk @IBM https://t.co/yI4XxJqHQ5
163,2022-03-09 17:54:51+00:00,devingel,"What a lovely gesture! @ibm Love the goodies, am honoured by the quote and the feedback from students and faculty is so wonderful to hear…❤️ Thank you 🙏 #proudibmer #ibmcareers https://t.co/FyYgJBhawj"
164,2022-03-09 17:54:23+00:00,MichaelBabito,RT @roshinifer333: Hi! I'm really excited to share with you all my today's achievement. I obtained my @IBM certificate 'Python for Data Sci…
165,2022-03-09 17:54:02+00:00,OpenshiftZ,"My husband came running into the office to tell me @IBM was on the radio -- our own Lloyd Treinish on @WAMCRadio -- so proud of both our local NPR station AND @ualbany and this program, which I've had the pleasure of attending internal talks on. Good work! https://t.co/7ysfL5I75r"
166,2022-03-09 17:52:06+00:00,sharichiara,"RT @CSforALL: “It’s not just the platform and the commitment, it’s the people, it’s the students that raise their hand and help solve globa…"
167,2022-03-09 17:51:05+00:00,_VinayakShinde_,"High investments in #smarttransportation projects in Europe and North America regions will propel #trafficmanagement market growth.
@Siemens @IBM @Jenoptik_Group @Accenture 
https://t.co/USUfzwEXgq"
168,2022-03-09 17:50:53+00:00,CSforALL,"“Students need to be clear and use their voices to share what they want to learn and what they want to know around #tech.” - @ChelseaClinton @ClintonFdn

@rwlord @IBM #SXSW #SXSW2022 #SXSWEDU #CSforALL"
169,2022-03-09 17:49:00+00:00,MartyMcPadden,"RT @ShellyKramer: . @SixFivePodcast Hosts @danielnewmanUV and @PatrickMoorhead talk with Steve Canepa, @IBM's GM, Global Industries, and Ma…"
170,2022-03-09 17:48:58+00:00,SoggyBill,@IBM Oh no they’re doing this picture thing again.
171,2022-03-09 17:47:24+00:00,CSforALL,"Here’s to @BlackGirlsCode and @GirlsWhoCode mentioned by @rwlord @IBM on organizations that are getting young students started on coding and solving global problems with tech. Check them out! 

@ChelseaClinton @ClintonFdn #SXSW #SXSWEDU @SXSWEDU #CSforALL"
172,2022-03-09 17:42:56+00:00,CSforALL,"“If I was exposed to coding at an earlier age and in a fun way. I would be further along. It is important to start students young and get them interested in coding.” -  Trey Buck, Student. 

@ChelseaClinton @ClintonFdn @rwlord @IBM #SXSW #SXSWEDU #SXSW2022 #CSforALL"
173,2022-03-09 17:42:20+00:00,dhinakaranrajan,"RT @TechDogs_Inc: Automating your business processes is no child's play! However, using BPA Software will certainly make it so much easier!…"
174,2022-03-09 17:40:51+00:00,ProStrategy_Nav,"Celebrate with us, the launch of the new FP&amp;A eBook with thanks to @IBM on the publication for Business Partnering Institute.

Register for our upcoming webinar Tuesday 29th March to learn more from experts in their field: @LiuLindberg

https://t.co/w6z5xnWplO

#finance https://t.co/ACE9cnLfsd"
175,2022-03-09 17:40:47+00:00,SXSWEDU,"RT @CSforALL: “It’s not just the platform and the commitment, it’s the people, it’s the students that raise their hand and help solve globa…"
176,2022-03-09 17:39:50+00:00,ProStrategy_IT,"Celebrate with us, the launch of the new FP&amp;A eBook with thanks to @IBM on the publication for Business Partnering Institute.

Register for our upcoming webinar Tuesday 29th March to learn more from experts in their field: @LiuLindberg

https://t.co/qvDrM3alXr

#finance https://t.co/A0OAj3Rgrv"
177,2022-03-09 17:39:35+00:00,MaximoWorld,"RT @tracyjefferson: I'm discussing “TRIRIGA World 2022” with TRIRIGA Around the World. Monday, Mar 14 at 14:00 EDT in @clubhouse. Join us!…"
178,2022-03-09 17:38:01+00:00,PodJamTV,"RT @ShellyKramer: . @SixFivePodcast Hosts @danielnewmanUV and @PatrickMoorhead talk with Steve Canepa, @IBM's GM, Global Industries, and Ma…"
179,2022-03-09 17:37:49+00:00,ChampeauxMD,"RT @USFHealthMed: And then there were two!  The search for the eighth  @USouthFlorida System President is down to two finalists, current in…"
180,2022-03-09 17:37:05+00:00,b_e_sanders,"RT @CSforALL: “Technology has to be part of all global solutions to have immediate impact.” - @rwlord @IBM 

@ChelseaClinton @ClintonFdn #S…"
181,2022-03-09 17:36:34+00:00,Experts_In_Data,"Celebrate with us, the launch of the new FP&amp;A eBook with thanks to @IBM on the publication for Business Partnering Institute.

Register for our upcoming webinar Tuesday 29th March to learn more from experts in their field: @LiuLindberg

https://t.co/ir5BLxP6jk

#finance https://t.co/Vikwz4VJgr"
182,2022-03-09 17:35:01+00:00,HaleyIbrahim,"RT @ShellyKramer: . @SixFivePodcast Hosts @danielnewmanUV and @PatrickMoorhead talk with Steve Canepa, @IBM's GM, Global Industries, and Ma…"
183,2022-03-09 17:34:24+00:00,mahadeva78,"@IBM
ಕುಮಾರಸ್ವಾಮಿನವರೆ,
ಬಹಳ ಕಾಲಹರಣ ಗಳು..."
184,2022-03-09 17:34:24+00:00,mahadeva78,"@IBM
I have core evidences to attend corruptions of corrupted professional's in IT industries.

ಐಟಿ ಉದ್ಯಮ ದಲ್ಲಿ ಇರುವ ಸಹದ್ಯೋಗಿ ಗಳು ಮಾಡಿರುವ  ಕೆಟ್ಟ ನಡೆಗಳ ಬಗ್ಗೆ ಬಹಳಸ್ಟು ಸಾಕ್ಷಿಗಳು ನಮ್ಮ ಬಳಿ ಇದೆ.

ಪೊಲೀಸರು ಅವರನ್ನು ಬಂಧಿಸಬೇಕು..

ಮಾನವ ಸಂಪನ್ಮೂಲ ಅಧಿಕಾರಿಗಳು ಜೊತೆಯಲ್ಲಿ ಇದ್ದಾರೆ."
185,2022-03-09 17:32:32+00:00,mahadeva78,"@rsprasad
@OfficeOfRSP @ArvindKrishna @IBM
ಮಾನವ ಸಂಪನ್ಮೂಲ ಅಧಿಕಾರಿಗಳು ಜೊತೆಯಲ್ಲಿ ಇದ್ದಾರೆ.

ಕುಮಾರಸ್ವಾಮಿನವರೆ,
ಬಹಳ ಕಾಲಹರಣ ಗಳು..."
186,2022-03-09 17:32:31+00:00,mahadeva78,"@ArvindKrishna @rsprasad @OfficeOfRSP @IBM
I have core evidences to attend corruptions of corrupted professional's in IT industries.

ಐಟಿ ಉದ್ಯಮ ದಲ್ಲಿ ಇರುವ ಸಹದ್ಯೋಗಿ ಗಳು ಮಾಡಿರುವ  ಕೆಟ್ಟ ನಡೆಗಳ ಬಗ್ಗೆ ಬಹಳಸ್ಟು ಸಾಕ್ಷಿಗಳು ನಮ್ಮ ಬಳಿ ಇದೆ.

ಪೊಲೀಸರು ಅವರನ್ನು ಬಂಧಿಸಬೇಕು.."
187,2022-03-09 17:28:33+00:00,milan3patel,@sandy_carter @unstoppableweb @IBM an ibm approach but not proprietary as everything is based on @Hyperledger indy/aries + dids + verifiable credentials. you can even “fire the ibm wallet” and use another vendors while still preserving your credentials - to me that’s #ssi
188,2022-03-09 17:26:00+00:00,CSforALL,"“Technology has to be part of all global solutions to have immediate impact.” - @rwlord @IBM 

@ChelseaClinton @ClintonFdn #SXSW #SXSWEDU #CSforALL"
189,2022-03-09 17:25:27+00:00,milan3patel,"@sandy_carter @unstoppableweb this is how i think the experience should manifest. notice how holder obtains multiple credentials from issuers and can present a compound credential with attributes user selects. 

https://t.co/INoo0xS4Me

how does @unstoppableweb address #ssi ? above is @IBM approach."
190,2022-03-09 17:18:53+00:00,CSforALL,"“It’s not just the platform and the commitment, it’s the people, it’s the students that raise their hand and help solve global issues with #tech.” - @ChelseaClinton @ClintonFdn 

@rwlord @IBM, #CSforALL #SXSW #SXSW2022  #SXSWEDU"
191,2022-03-09 17:17:07+00:00,colombo_mikael,"RT @ca_gip: @ca_gip rejoint P-Tech ! Mise en place par @IBM et sous la direction d'@education_gouv, cette initiative vise notamment à l'éga…"
192,2022-03-09 17:15:21+00:00,malikmssz,Using #goodtech to help address key social issues plaguing our world today! ⁦@CGIU⁩ ⁦@IBM⁩ #Sxsw2022edu #IBM https://t.co/CoShAF4KWa
193,2022-03-09 17:09:48+00:00,CSforALL,"“To make rapid change…you need to share data, have spirit of collaboration and take an approach of data driven problem solving.” - @rwlord @IBM 

@ChelseaClinton @ClintonFdn! #CSforALL #SXSW #SXSW2022  #SXSWEDU"
194,2022-03-09 17:07:23+00:00,barneska,RT @IBM: IBM stands with Ukraine. Read the statement from IBM CEO Arvind Krishna:
195,2022-03-09 17:06:41+00:00,CSforALL,"We’re thrilled to hear the #SXSWEDU panel, ‘How Student Developers are  Saving the World’ with @rwlord @IBM, @ChelseaClinton @ClintonFdn! #CSforALL #SXSW #SXSW2022 https://t.co/fAOhT8b3IY"
196,2022-03-09 17:05:47+00:00,kdexglobal,What is the impact of #hybridcloud on enterprise #appmodernization? @IBM commissioned Forrester to examine approaches and how hybrid cloud fits in. Reply to learn how KDex Global LLC can support your application modernization goals. https://t.co/fafx01mCWg https://t.co/DNQAnUTl7D
197,2022-03-09 17:05:17+00:00,Fundae_es,Adapta tu #PYME a la sociedad actual con las herramientas para la digitalización que @Google e @IBM ponen a tu disposición e impulsa tu negocio. También encontrarás ayudas e incentivos https://t.co/wY14cNKAGQ https://t.co/MVRGkbzs5a
198,2022-03-09 17:04:49+00:00,CryptoEthJunky,"RT @Quant_111: Some surprises of #QNT within the last year

supplier on @GOVUK
certified by @Oracle
used by @KPMG for payments
mentioned by…"
199,2022-03-09 17:04:28+00:00,theRab,"RT @theRab: South by: #SXSWEDU can't miss session feat. @chimkavictoria co-founder of @Agrolly1, HS senior Trey Buck of @YMCALA, @ChelseaCl…"
200,2022-03-09 21:15:29+00:00,marcox1900,@Tesla When will a tesla store open in Morocco? Do you have any information about this? There are superchargers but no Tesla store.
201,2022-03-09 21:15:20+00:00,area_u_curve,"@ACarroll_PharmD @elonmusk @Tesla @WholeMarsBlog @DirtyTesla The question is what makes you happier. If all you want is money, buy stock. If you want to experience the most sophisticated driver assistance system available today and eyewitness its development firsthand, then buy FSD now."
202,2022-03-09 21:15:04+00:00,Ricaxo_xo,RT @Tesla: 🎨 at Giga Berlin https://t.co/ojIvG9cg4F
203,2022-03-09 21:14:43+00:00,young_guzzie42,RT @TheSFNiners_: #49ers Deebo Samuel said he’s buying a @Tesla if gas prices go up again 😂 https://t.co/1SFPebgZFA
204,2022-03-09 21:14:22+00:00,jhalljr27,"As gas approaches $6 per gallon, I’ve gotta say I’m happy to have invested in a @Tesla vehicle and solar panels on my home."
205,2022-03-09 21:14:14+00:00,AmitGcreform,"@Tesla @elonmusk  
Very poor customer service and no one knows battery replacement cost for new model y down the line . 

And customer representative are so annoyed with questions she is whispering filthy language on background"
206,2022-03-09 21:14:14+00:00,JoSills,"RT @SFM_Zealot: Knowing the chances of this tweet being seen by @elonmusk are pretty slim, but I got to try. I believe @Tesla  can make a r…"
207,2022-03-09 21:14:05+00:00,NickBogdan5,"A Decade of Elon Musk’s Tweets, Visualized
by @VisualCap 

@elonmusk @SpaceX @Tesla 
#ElonMusk #SocialMedia #DigitalTransformation #Twitter #tech 
#news #Tesla #SpaceX #bitcoin #dogecoin #crypto #dao #web3 https://t.co/dHRdXSpa7M"
208,2022-03-09 21:14:02+00:00,pmgester,@TheSFNiners_ @Tesla I hope he reads up on how Tesla treats Black folks before he spends his money with them.
209,2022-03-09 21:13:59+00:00,AceDominican,Perfect time to start investing in @Tesla
210,2022-03-09 21:13:54+00:00,SafemoonSurgeon,"RT @SFM_Zealot: Knowing the chances of this tweet being seen by @elonmusk are pretty slim, but I got to try. I believe @Tesla  can make a r…"
211,2022-03-09 21:13:51+00:00,vegan__caveman,@thealphazaida @Tesla Very wise choice…Enjoy chica! lmk if you have any questions
212,2022-03-09 21:13:35+00:00,Paul_1564,"@Gentlman_Gaming @EricEricCamCam @PPathole @elonmusk @Tesla But that's not a Tesla thing. Generally you shouldn't fix a new car on your own, maybe after the warranty ran out but still then..."
213,2022-03-09 21:13:29+00:00,mrspetcu,@rovercrc @Tesla
214,2022-03-09 21:13:29+00:00,siopaoPH,RT @JilianneParker: You’ve arrived! Thank you @Tesla for bringing these temporary Superchargers to @santamonicacity until the permanent Sup…
215,2022-03-09 21:13:16+00:00,skywalkerinatx,.@AustinTeslaClub .@Tesla @elonmusk #Tesla https://t.co/F22JcOw3Z3
216,2022-03-09 21:13:13+00:00,LL_AdMan,"RT @Land_Line_Now: @ScttThmpsn’s #News
People’s Convoy heads to Capitol Hill for talks.
Two bills to benefit truckers in Wash. state closer…"
217,2022-03-09 21:13:11+00:00,5854_arman,"@Whalesincoming @BabyDogeCoin 
#BabyDogeCoin  
#BabyDogeArmy 
#NFTGiveaway #nftcollector4 #NFTs 
@elonmusk  #ElonMusk 
@Tesla #Tesla  @binance  #BinanceSmartChain  @ethereum  @VitalikButerin  @WhaleEthe @eth_classic #etherium #Ether #ethereumNFT #Bitcoin #Bitrue
#BabyDogeCoin"
218,2022-03-09 21:13:00+00:00,talkingtesla,RT @Locobooff: Now this is a great idea! @DMC_Ryan @talkingtesla @tesla @elonmusk
219,2022-03-09 21:12:54+00:00,Bill_LessThan3,"@aweinstein47 @Tesla @elonmusk It's acceptable because buying a Tesla is idiotic, is well-known to be idiotic, and you bought it anyway.

Absolutely no reason for you to be upset."
220,2022-03-09 21:12:37+00:00,Gleissman95,@ACarroll_PharmD @elonmusk @Tesla @WholeMarsBlog @DirtyTesla Invest
221,2022-03-09 21:12:35+00:00,tbrandenburger,@deleetdesign @WholeMarsBlog @Tesla @elonmusk Would love that blinker thing!
222,2022-03-09 21:12:18+00:00,UWFtraining,@elonmusk I have a dilemma. I can no longer afford gas but I also can’t afford to buy a @Tesla. Suggestions?
223,2022-03-09 21:11:56+00:00,m_shahinzadeh,@Tesla Wow 👏🏼👏🏼👏🏼👏🏼
224,2022-03-09 21:11:42+00:00,5854_arman,"@Okex_Brasil @BabyDogeCoin 
#BabyDogeCoin  
#BabyDogeArmy 
#NFTGiveaway #nftcollector4 #NFTs 
@elonmusk  #ElonMusk 
@Tesla #Tesla  @binance  #BinanceSmartChain  @ethereum  @VitalikButerin  @WhaleEthe @eth_classic #etherium #Ether #ethereumNFT #Bitcoin #Bitrue
#BabyDogeCoin"
225,2022-03-09 21:11:29+00:00,Goat80,RT @TheSFNiners_: #49ers Deebo Samuel said he’s buying a @Tesla if gas prices go up again 😂 https://t.co/1SFPebgZFA
226,2022-03-09 21:11:16+00:00,ZickyX,RT @deleetdesign: Maybe now I’ll stop leaving my blinker on accidentally 🤦‍♂️ Anyone else have this problem? What other accessibility featu…
227,2022-03-09 21:10:55+00:00,4pfNero,RT @Tesla: 🎨 at Giga Berlin https://t.co/ojIvG9cg4F
228,2022-03-09 21:10:45+00:00,stevefritsch,Hey @elonmusk - I haven’t heard back from you or your @Tesla team about coming to our EV mobility event in the Northeast Ohio Region next month.  Hope to see you there!
229,2022-03-09 21:10:45+00:00,feldschieber,@TobiMuelhauser @Tesla @TeslaSchweiz danke nochmals für den tipp. Hab heute post von https://t.co/YmjtgmxFw7 erhalten - werde kommendes wochende die montage vornehmen 😍 https://t.co/9Ep5bpL0O6
230,2022-03-09 21:10:42+00:00,iamshanebscott,"@Tesla Yo, where’s my car? I need it or the gas prices will take my money and I won’t be able to afford it! Please help!!"
231,2022-03-09 21:10:39+00:00,JLWNEO,@RyanZohoury @elonmusk @Tesla That's frightening
232,2022-03-09 21:10:23+00:00,5854_arman,"@itaqmai @BabyDogeCoin @BabyDogeCoin 
#BabyDogeCoin  
#BabyDogeArmy 
#NFTGiveaway #nftcollector4 #NFTs 
@elonmusk  #ElonMusk 
@Tesla #Tesla  @binance  #BinanceSmartChain  @ethereum  @VitalikButerin  @WhaleEthe @eth_classic #etherium #Ether #ethereumNFT #Bitcoin #Bitrue
#BabyDogeCoin"
233,2022-03-09 21:10:11+00:00,sirandson,@RealDanODowd @Tesla @elonmusk 🤡🤡🤡
234,2022-03-09 21:10:08+00:00,WinterEracer,@GreenStanlen @JohnnaCrider1 @pbsanstead @ResidentSponge @SawyerMerritt @elonmusk @Tesla Thank you!! It’s needed.
235,2022-03-09 21:10:00+00:00,LeroyJeffrey1,@CedricMex @Tesla T inquiète je sais ce que tu veux 😎 https://t.co/jWKcwKNwNy
236,2022-03-09 21:09:59+00:00,Krptosis,@TheSFNiners_ @Tesla California has the worse laws &amp; regulations in the nation! Electric cars ultimately leave a bigger carbon footprint then any newer car will ever leave.
237,2022-03-09 21:09:44+00:00,Insurmountabl1,RT @teslaownersSV: Graffiti art is looking amazing at @tesla Giga Berlin https://t.co/QE0dBAngDI
238,2022-03-09 21:09:38+00:00,SmashNationPaul,@elonmusk @Tesla 👇🏻 https://t.co/3sM467bhFS
239,2022-03-09 21:09:25+00:00,GreenStanlen,@WinterEracer @JohnnaCrider1 @pbsanstead @ResidentSponge @SawyerMerritt @elonmusk @Tesla Good luck!!!
240,2022-03-09 21:09:22+00:00,MJDMV,@BlossomBlogger @Tesla @BeineckeLibrary @yalepeabody @petermarteka @Grahampoo @Ash_Baylor Bro. Relax. The murder hornets will take care of them
241,2022-03-09 21:09:15+00:00,blueherring,@ACarroll_PharmD @elonmusk @Tesla @WholeMarsBlog @DirtyTesla FSD is going to be worth $100k. Buy it for the value of the car.
242,2022-03-09 21:08:58+00:00,_cahill_,@elonmusk @Tesla we need another stock split
243,2022-03-09 21:08:47+00:00,qrlhec,"@ZoeGalarraga @Tesla @elonmusk Jajajaja ojalá @elonmusk nos regale un par, uno para ti y otro pa mi."
244,2022-03-09 21:08:37+00:00,Pirateed_,@enforcerjtv @Tesla @elonmusk https://t.co/k8VlQJEtEZ
245,2022-03-09 21:08:34+00:00,Theodectes,"@Tesla ""...[Senators] Blumenthal and Markey said in a statement to Reuters the letter was 'just more evasion and deflection from Tesla. Despite its troubling safety track record and deadl crashes, the company seemingly wants to carry on with business as usual.'"" https://t.co/7sW9DY79n3"
246,2022-03-09 21:08:21+00:00,KirklandWalsh,RT @MrCodyGrace: I think it's time that we start working with our Texas-based companies to tell @GovAbbott that it's not ok to attack our L…
247,2022-03-09 21:08:15+00:00,Model3Guy,@ACarroll_PharmD @elonmusk @Tesla @WholeMarsBlog @DirtyTesla $12k on FSD!!!
248,2022-03-09 21:08:12+00:00,ronstubbs1,"RT @ClubTeslaES: Hi @elonmusk , we are organizing routes in Spain to bring humanitarian aid to Ukraine via Poland, can you help us by openi…"
249,2022-03-09 21:07:54+00:00,5854_arman,"@TheMoonCarl @BabyDogeCoin 
#BabyDogeCoin  
#BabyDogeArmy 
#NFTGiveaway #nftcollector4 #NFTs 
@elonmusk  #ElonMusk 
@Tesla #Tesla  @binance  #BinanceSmartChain  @ethereum  @VitalikButerin  @WhaleEthe @eth_classic #etherium #Ether #ethereumNFT #Bitcoin #Bitrue
#BabyDogeCoin"
250,2022-03-09 21:07:39+00:00,ema_gue,@Tesla @elonmusk Design could to be better!
251,2022-03-09 21:07:31+00:00,ElectricJesus_,RT @deleetdesign: Maybe now I’ll stop leaving my blinker on accidentally 🤦‍♂️ Anyone else have this problem? What other accessibility featu…
252,2022-03-09 21:07:20+00:00,MarshallApplew5,@Admdvs2 @RealDanODowd @Tesla @elonmusk The mental gymnastics you guys put yourselves through to excuse this shit must be painful.
253,2022-03-09 21:07:07+00:00,Land_Line_Now,"@ScttThmpsn’s #News
People’s Convoy heads to Capitol Hill for talks.
Two bills to benefit truckers in Wash. state closer to becoming law.
And
@Tesla claims Autopilot, Full Self-Driving systems actually improve safety.

https://t.co/jMZDD1Q6YF https://t.co/tnBk0oMtE9"
254,2022-03-09 21:06:57+00:00,TeslaGoesPlaid,RT @Tesla: 🎨 at Giga Berlin https://t.co/ojIvG9cg4F
255,2022-03-09 21:06:52+00:00,Raychii77,@mayemusk #Ukraine️ #StopTheWar #CloseTheSky @SalimoAnne @PrimeVideo @MatthewACherry @Tesla @SimonexElect @DogecoinNorway @Cupidoge @BossbabyTalk @SpaceX @Raychii77
256,2022-03-09 21:06:45+00:00,ziggyender,"RT @DanielBleakley: Episode 77.   ~CANDIDATE SERIES~

Nicolette Boele.

@Nicolette_Boele is a sustainability and finance executive and inde…"
257,2022-03-09 21:06:45+00:00,LTZONDA,"@enforcerjtv @Tesla @elonmusk Well deserved mate, glad to see you doing well bro x"
258,2022-03-09 21:06:30+00:00,Dcha3003,"@tesla_adri @elonmusk @Tesla Check out my NFT listing on OpenSea! https://t.co/COec4XDf8u via @opensea
#NFT"
259,2022-03-09 21:06:18+00:00,SunahH1,"@RyanZohoury @elonmusk @Tesla There is something new everyday on the street, it never disappoints."
260,2022-03-09 21:06:16+00:00,buseini,"RT @EpochTimes: “This is not a question of money, it is a question of having enough energy to power civilization.”

@Tesla CEO @ElonMusk sa…"
261,2022-03-09 21:05:36+00:00,JervisCapital,RT @RealDanODowd: After 8 years of development why does @Tesla #FSD still think it is OK to use a dedicated trolley lane @ElonMusk? #DawnPr…
262,2022-03-09 21:05:33+00:00,siopaoPH,"RT @Tesla: Solar Roof keeps snow &amp; ice off your roof

📸: @Xenius101 https://t.co/Xfj9XGRUX1"
263,2022-03-09 21:05:31+00:00,Raychii77,@aLexBY11 #twitch rules !  @SalimoAnne @PrimeVideo @MatthewACherry @Tesla @SimonexElect @DogecoinNorway @Cupidoge @BossbabyTalk @SpaceX @Raychii77
264,2022-03-09 21:05:18+00:00,Bigmommajanjan,RT @MrCodyGrace: I think it's time that we start working with our Texas-based companies to tell @GovAbbott that it's not ok to attack our L…
265,2022-03-09 21:05:09+00:00,dictionaryhill,@Tesla Looks great!
266,2022-03-09 21:05:03+00:00,deleetdesign,"@jimlreese @Tesla @elonmusk That's worth exploring! So long as it doesn't constantly flick back and forth between the two — maybe limit it to one switch per 5 minutes, or some other sort of thresholding 🤔"
267,2022-03-09 21:05:01+00:00,ludwik_gorski,"@ClubTeslaES @Kristennetten @elonmusk @Tesla I am in Warsaw helping out now. Let me know if I can assist you, connect to someone etc."
268,2022-03-09 21:05:00+00:00,Evadregand,"RT @DanielBleakley: Episode 77.   ~CANDIDATE SERIES~

Nicolette Boele.

@Nicolette_Boele is a sustainability and finance executive and inde…"
269,2022-03-09 21:04:56+00:00,CoinsMeiji,"310 | Elon musk @elonmusk

Congratulations for all the work done for humanity! Let's change the world, because the best is yet to come! If you have small coins it will be even better! 

@Tesla @SpaceX @BTC @dogecoin @babydoge @shibacoin @meijicoin @WavesExchange @bank @god"
270,2022-03-09 21:04:56+00:00,DBurnsOfficial,RT @deleetdesign: Maybe now I’ll stop leaving my blinker on accidentally 🤦‍♂️ Anyone else have this problem? What other accessibility featu…
271,2022-03-09 21:04:48+00:00,ScotHound,"RT @DanielBleakley: Episode 77.   ~CANDIDATE SERIES~

Nicolette Boele.

@Nicolette_Boele is a sustainability and finance executive and inde…"
272,2022-03-09 21:04:44+00:00,GoatGadget23,@Tesla #Tech. https://t.co/LYz7VnIeX5
273,2022-03-09 21:04:23+00:00,live_munro,"@FuxureCalls If @elonmusk is willing to have us, but no we have nothing scheduled with him or @Tesla"
274,2022-03-09 21:04:17+00:00,gerbersworld,"If @PeteButtigieg wants us to spend 75K on new electric cars, how come leftist Liberals consider @elonmusk, the founder of @Tesla electric cars to be the enemy of Capitalism and poster boy for the fake slogan Tax the Rich???"
275,2022-03-09 21:04:10+00:00,thealphazaida,"Little late but, I got a @Tesla ☺️

Thx to my lover for convincing to stop &amp; look 👩🏻‍❤️‍👨🏾 https://t.co/OIErLFWKXk"
276,2022-03-09 21:04:07+00:00,miketeslafan,@ACarroll_PharmD @elonmusk @Tesla @WholeMarsBlog @DirtyTesla The stock
277,2022-03-09 21:04:05+00:00,sirandson,RT @Tesla: 🎨 at Giga Berlin https://t.co/ojIvG9cg4F
278,2022-03-09 21:03:55+00:00,buttryabizcuits,"@elonmusk @tesla @dogecoin @BillyM2k @MattWallace888
👁 https://t.co/51pSYbyiaF"
279,2022-03-09 21:03:38+00:00,ZainRaz4,@TeslaChillMode @biogirl09 @Tesla @elonmusk RN is in the URL 😬
280,2022-03-09 21:03:36+00:00,SaviniLeo,@RyanZohoury @elonmusk @Tesla I wonder 🤔 what's the pedestrian doing?
281,2022-03-09 21:03:36+00:00,VeniceLove5,@WinterEracer @JohnnaCrider1 @pbsanstead @ResidentSponge @SawyerMerritt @elonmusk @Tesla 🔥
282,2022-03-09 21:03:06+00:00,geoastramusic,@Tesla This is dope
